model,entity_type,layer,group_a,group_b,cosine_sim,same_naming,same_reactivity
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,alkyl fluoride,sulfoxide,0.341008,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,alkyl fluoride,thioether,0.411679,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,alkyl fluoride,thiol,0.273276,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,alkyl iodide,amide,0.285852,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,alkyl iodide,amine,0.38005,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,alkyl iodide,carboxylic acid,0.224239,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,alkyl iodide,ester,0.331948,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,alkyl iodide,ether,0.531495,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,alkyl iodide,imine,0.349045,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,alkyl iodide,ketone,0.188073,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,alkyl iodide,nitrile,0.311675,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,alkyl iodide,nitro,0.456111,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,alkyl iodide,sulfone,0.369474,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,alkyl iodide,sulfoxide,0.383053,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,alkyl iodide,thioether,0.506709,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,alkyl iodide,thiol,0.395661,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amide,amine,0.503411,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amide,carboxylic acid,0.688474,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amide,ester,0.741,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amide,ether,0.453567,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amide,imine,0.638876,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amide,ketone,0.736275,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amide,nitrile,0.600293,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amide,nitro,0.641346,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amide,sulfone,0.537327,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amide,sulfoxide,0.520439,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amide,thioether,0.439634,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amide,thiol,0.341869,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amine,carboxylic acid,0.254915,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amine,ester,0.267887,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amine,ether,0.413964,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amine,imine,0.662235,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amine,ketone,0.278182,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amine,nitrile,0.438088,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amine,nitro,0.524232,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amine,sulfone,0.300085,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amine,sulfoxide,0.35139,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amine,thioether,0.385167,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,amine,thiol,0.321903,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,carboxylic acid,ester,0.654574,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,carboxylic acid,ether,0.277971,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,carboxylic acid,imine,0.330869,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,carboxylic acid,ketone,0.564829,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,carboxylic acid,nitrile,0.452173,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,carboxylic acid,nitro,0.497855,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,carboxylic acid,sulfone,0.427316,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,carboxylic acid,sulfoxide,0.362292,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,carboxylic acid,thioether,0.305066,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,carboxylic acid,thiol,0.392712,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ester,ether,0.684991,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ester,imine,0.394849,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ester,ketone,0.744429,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ester,nitrile,0.415614,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ester,nitro,0.59856,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ester,sulfone,0.605899,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ester,sulfoxide,0.5744,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ester,thioether,0.449289,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ester,thiol,0.310066,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ether,imine,0.405055,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ether,ketone,0.465092,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ether,nitrile,0.334834,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ether,nitro,0.582012,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ether,sulfone,0.539896,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ether,sulfoxide,0.588146,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ether,thioether,0.530556,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ether,thiol,0.327969,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,imine,ketone,0.462148,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,imine,nitrile,0.656204,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,imine,nitro,0.639878,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,imine,sulfone,0.460975,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,imine,sulfoxide,0.479456,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,imine,thioether,0.479986,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,imine,thiol,0.34596,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ketone,nitrile,0.420525,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ketone,nitro,0.551743,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ketone,sulfone,0.571651,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ketone,sulfoxide,0.568464,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ketone,thioether,0.395197,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,ketone,thiol,0.316806,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,nitrile,nitro,0.557717,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,nitrile,sulfone,0.408391,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,nitrile,sulfoxide,0.397004,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,nitrile,thioether,0.4068,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,nitrile,thiol,0.351627,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,nitro,sulfone,0.608713,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,nitro,sulfoxide,0.539807,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,nitro,thioether,0.486082,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,nitro,thiol,0.343817,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,sulfone,sulfoxide,0.896017,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,sulfone,thioether,0.741987,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,sulfone,thiol,0.553273,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,sulfoxide,thioether,0.821888,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,sulfoxide,thiol,0.637617,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,24,thioether,thiol,0.821073,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,aldehyde,0.432263,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,alkyl bromide,0.370944,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,alkyl chloride,0.35526,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,alkyl fluoride,0.370992,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,alkyl iodide,0.399406,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,amide,0.382361,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,amine,0.427563,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,carboxylic acid,0.427256,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,ester,0.454948,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,ether,0.623816,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,imine,0.271595,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,ketone,0.474822,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,nitrile,0.247783,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,nitro,0.463132,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,sulfone,0.366879,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,sulfoxide,0.421619,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,thioether,0.33101,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alcohol,thiol,0.38924,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,alkyl bromide,0.238514,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,alkyl chloride,0.241481,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,alkyl fluoride,0.27305,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,alkyl iodide,0.280617,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,amide,0.695811,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,amine,0.339631,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,carboxylic acid,0.629901,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,ester,0.570864,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,ether,0.391919,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,imine,0.511254,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,ketone,0.72781,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,nitrile,0.428866,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,nitro,0.502474,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,sulfone,0.376355,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,sulfoxide,0.383173,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,thioether,0.296499,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,aldehyde,thiol,0.296348,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl bromide,alkyl chloride,0.76601,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl bromide,alkyl fluoride,0.505876,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl bromide,alkyl iodide,0.706937,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl bromide,amide,0.267941,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl bromide,amine,0.350641,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl bromide,carboxylic acid,0.245059,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl bromide,ester,0.315977,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl bromide,ether,0.406567,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl bromide,imine,0.260851,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl bromide,ketone,0.224927,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl bromide,nitrile,0.281462,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl bromide,nitro,0.350102,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl bromide,sulfone,0.316354,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl bromide,sulfoxide,0.312097,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl bromide,thioether,0.384529,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl bromide,thiol,0.326451,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl chloride,alkyl fluoride,0.616187,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl chloride,alkyl iodide,0.676652,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl chloride,amide,0.274561,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl chloride,amine,0.350691,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl chloride,carboxylic acid,0.24609,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl chloride,ester,0.308243,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl chloride,ether,0.427393,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl chloride,imine,0.283349,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl chloride,ketone,0.237513,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl chloride,nitrile,0.296098,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl chloride,nitro,0.377991,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl chloride,sulfone,0.339273,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl chloride,sulfoxide,0.337791,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl chloride,thioether,0.388213,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl chloride,thiol,0.310282,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl fluoride,alkyl iodide,0.62809,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl fluoride,amide,0.283363,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl fluoride,amine,0.315816,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl fluoride,carboxylic acid,0.305,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl fluoride,ester,0.348012,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl fluoride,ether,0.459726,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl fluoride,imine,0.324889,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl fluoride,ketone,0.304467,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl fluoride,nitrile,0.234063,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl fluoride,nitro,0.463101,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl fluoride,sulfone,0.374629,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl fluoride,sulfoxide,0.356736,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl fluoride,thioether,0.367514,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl fluoride,thiol,0.27173,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl iodide,amide,0.27118,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl iodide,amine,0.320746,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl iodide,carboxylic acid,0.257197,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl iodide,ester,0.334764,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl iodide,ether,0.471119,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl iodide,imine,0.371262,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl iodide,ketone,0.247333,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl iodide,nitrile,0.268121,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl iodide,nitro,0.423545,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl iodide,sulfone,0.340939,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl iodide,sulfoxide,0.339827,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl iodide,thioether,0.391549,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,alkyl iodide,thiol,0.302759,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amide,amine,0.55744,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amide,carboxylic acid,0.668915,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amide,ester,0.64868,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amide,ether,0.432041,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amide,imine,0.576333,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amide,ketone,0.664029,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amide,nitrile,0.547137,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amide,nitro,0.580622,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amide,sulfone,0.441229,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amide,sulfoxide,0.451726,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amide,thioether,0.392803,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amide,thiol,0.344919,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amine,carboxylic acid,0.341064,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amine,ester,0.310023,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amine,ether,0.3678,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amine,imine,0.631642,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amine,ketone,0.32352,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amine,nitrile,0.478633,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amine,nitro,0.475012,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amine,sulfone,0.317102,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amine,sulfoxide,0.357277,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amine,thioether,0.388017,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,amine,thiol,0.366343,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,carboxylic acid,ester,0.625822,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,carboxylic acid,ether,0.350516,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,carboxylic acid,imine,0.340628,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,carboxylic acid,ketone,0.591738,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,carboxylic acid,nitrile,0.398141,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,carboxylic acid,nitro,0.510706,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,carboxylic acid,sulfone,0.399761,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,carboxylic acid,sulfoxide,0.386438,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,carboxylic acid,thioether,0.301588,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,carboxylic acid,thiol,0.366967,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,ester,ether,0.665407,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,ester,imine,0.357327,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,ester,ketone,0.690341,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,ester,nitrile,0.347756,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,ester,nitro,0.553266,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,ester,sulfone,0.528824,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,ester,sulfoxide,0.51663,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,ester,thioether,0.421267,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,ester,thiol,0.3218,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,ether,imine,0.391948,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,ether,ketone,0.472743,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,ether,nitrile,0.295255,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,31,ether,nitro,0.556894,0,0
